rank	freq
2991	22
2992	22
2993	22
2994	22
2995	22
2996	22
2997	22
2998	22
2999	22
3000	21
3001	21
3002	21
3003	21
3004	21
3005	21
3006	21
3007	21
3008	21
3009	21
3010	21
3011	21
3012	21
3013	21
3014	21
3015	21
3016	21
3017	21
3018	21
3019	21
3020	21
3021	21
3022	21
3023	21
3024	21
3025	21
3026	21
3027	21
3028	21
3029	21
3030	21
3031	21
3032	21
3033	21
3034	21
3035	21
3036	21
3037	21
3038	21
3039	21
3040	21
3041	21
3042	21
3043	21
3044	21
3045	21
3046	21
3047	21
3048	21
3049	21
3050	21
3051	21
3052	21
3053	21
3054	21
3055	21
3056	21
3057	21
3058	21
3059	21
3060	21
3061	21
3062	21
3063	21
3064	21
3065	21
3066	21
3067	21
3068	21
3069	21
3070	21
3071	21
3072	21
3073	21
3074	21
3075	21
3076	21
3077	21
3078	21
3079	21
3080	21
3081	21
3082	21
3083	21
3084	21
3085	21
3086	21
3087	21
3088	21
3089	21
3090	21
3091	21
3092	21
3093	21
3094	21
3095	21
3096	21
3097	21
3098	21
3099	21
3100	21
3101	21
3102	21
3103	21
3104	21
3105	21
3106	21
3107	21
3108	21
3109	21
3110	21
3111	21
3112	21
3113	21
3114	21
3115	21
3116	21
3117	21
3118	21
3119	21
3120	21
3121	21
3122	21
3123	21
3124	21
3125	21
3126	21
3127	21
3128	21
3129	21
3130	21
3131	21
3132	21
3133	21
3134	21
3135	21
3136	21
3137	21
3138	21
3139	21
3140	21
3141	20
3142	20
3143	20
3144	20
3145	20
3146	20
3147	20
3148	20
3149	20
3150	20
3151	20
3152	20
3153	20
3154	20
3155	20
3156	20
3157	20
3158	20
3159	20
3160	20
3161	20
3162	20
3163	20
3164	20
3165	20
3166	20
3167	20
3168	20
3169	20
3170	20
3171	20
3172	20
3173	20
3174	20
3175	20
3176	20
3177	20
3178	20
3179	20
3180	20
3181	20
3182	20
3183	20
3184	20
3185	20
3186	20
3187	20
3188	20
3189	20
3190	20
3191	20
3192	20
3193	20
3194	20
3195	20
3196	20
3197	20
3198	20
3199	20
3200	20
3201	20
3202	20
3203	20
3204	20
3205	20
3206	20
3207	20
3208	20
3209	20
3210	20
3211	20
3212	20
3213	20
3214	20
3215	20
3216	20
3217	20
3218	20
3219	20
3220	20
3221	20
3222	20
3223	20
3224	20
3225	20
3226	20
3227	20
3228	20
3229	20
3230	20
3231	20
3232	20
3233	20
3234	20
3235	20
3236	20
3237	20
3238	20
3239	20
3240	20
3241	20
3242	20
3243	20
3244	20
3245	20
3246	20
3247	20
3248	20
3249	20
3250	20
3251	20
3252	20
3253	20
3254	20
3255	20
3256	20
3257	20
3258	20
3259	20
3260	20
3261	20
3262	20
3263	20
3264	20
3265	20
3266	20
3267	20
3268	20
3269	20
3270	20
3271	20
3272	20
3273	20
3274	20
3275	20
3276	20
3277	20
3278	20
3279	20
3280	20
3281	20
3282	20
3283	20
3284	20
3285	20
3286	20
3287	20
3288	20
3289	20
3290	20
3291	20
3292	20
3293	20
3294	20
3295	20
3296	19
3297	19
3298	19
3299	19
3300	19
3301	19
3302	19
3303	19
3304	19
3305	19
3306	19
3307	19
3308	19
3309	19
3310	19
3311	19
3312	19
3313	19
3314	19
3315	19
3316	19
3317	19
3318	19
3319	19
3320	19
3321	19
3322	19
3323	19
3324	19
3325	19
3326	19
3327	19
3328	19
3329	19
3330	19
3331	19
3332	19
3333	19
3334	19
3335	19
3336	19
3337	19
3338	19
3339	19
3340	19
3341	19
3342	19
3343	19
3344	19
3345	19
3346	19
3347	19
3348	19
3349	19
3350	19
3351	19
3352	19
3353	19
3354	19
3355	19
3356	19
3357	19
3358	19
3359	19
3360	19
3361	19
3362	19
3363	19
3364	19
3365	19
3366	19
3367	19
3368	19
3369	19
3370	19
3371	19
3372	19
3373	19
3374	19
3375	19
3376	19
3377	19
3378	19
3379	19
3380	19
3381	19
3382	19
3383	19
3384	19
3385	19
3386	19
3387	19
3388	19
3389	19
3390	19
3391	19
3392	19
3393	19
3394	19
3395	19
3396	19
3397	19
3398	19
3399	19
3400	19
3401	19
3402	19
3403	19
3404	19
3405	19
3406	19
3407	19
3408	19
3409	19
3410	19
3411	19
3412	19
3413	19
3414	19
3415	19
3416	19
3417	19
3418	19
3419	19
3420	19
3421	19
3422	19
3423	19
3424	19
3425	19
3426	19
3427	19
3428	19
3429	19
3430	19
3431	19
3432	19
3433	19
3434	19
3435	19
3436	19
3437	19
3438	19
3439	19
3440	19
3441	19
3442	19
3443	19
3444	19
3445	19
3446	19
3447	19
3448	19
3449	19
3450	19
3451	19
3452	19
3453	19
3454	19
3455	19
3456	19
3457	19
3458	19
3459	19
3460	19
3461	19
3462	19
3463	19
3464	19
3465	19
3466	19
3467	19
3468	19
3469	19
3470	19
3471	19
3472	19
3473	19
3474	19
3475	19
3476	19
3477	19
3478	19
3479	19
3480	19
3481	19
3482	19
3483	19
3484	19
3485	19
3486	18
3487	18
3488	18
3489	18
3490	18
3491	18
3492	18
3493	18
3494	18
3495	18
3496	18
3497	18
3498	18
3499	18
3500	18
3501	18
3502	18
3503	18
3504	18
3505	18
3506	18
3507	18
3508	18
3509	18
3510	18
3511	18
3512	18
3513	18
3514	18
3515	18
3516	18
3517	18
3518	18
3519	18
3520	18
3521	18
3522	18
3523	18
3524	18
3525	18
3526	18
3527	18
3528	18
3529	18
3530	18
3531	18
3532	18
3533	18
3534	18
3535	18
3536	18
3537	18
3538	18
3539	18
3540	18
3541	18
3542	18
3543	18
3544	18
3545	18
3546	18
3547	18
3548	18
3549	18
3550	18
3551	18
3552	18
3553	18
3554	18
3555	18
3556	18
3557	18
3558	18
3559	18
3560	18
3561	18
3562	18
3563	18
3564	18
3565	18
3566	18
3567	18
3568	18
3569	18
3570	18
3571	18
3572	18
3573	18
3574	18
3575	18
3576	18
3577	18
3578	18
3579	18
3580	18
3581	18
3582	18
3583	18
3584	18
3585	18
3586	18
3587	18
3588	18
3589	18
3590	18
3591	18
3592	18
3593	18
3594	18
3595	18
3596	18
3597	18
3598	18
3599	18
3600	18
3601	18
3602	18
3603	18
3604	18
3605	18
3606	18
3607	18
3608	18
3609	18
3610	18
3611	18
3612	18
3613	18
3614	18
3615	18
3616	18
3617	18
3618	18
3619	18
3620	18
3621	18
3622	18
3623	18
3624	18
3625	18
3626	18
3627	18
3628	18
3629	18
3630	18
3631	18
3632	18
3633	18
3634	18
3635	18
3636	18
3637	18
3638	18
3639	18
3640	18
3641	18
3642	18
3643	18
3644	18
3645	18
3646	18
3647	18
3648	18
3649	18
3650	18
3651	18
3652	18
3653	18
3654	18
3655	18
3656	18
3657	18
3658	18
3659	18
3660	18
3661	18
3662	18
3663	18
3664	18
3665	18
3666	18
3667	18
3668	18
3669	18
3670	18
3671	18
3672	18
3673	18
3674	18
3675	18
3676	18
3677	18
3678	18
3679	17
3680	17
3681	17
3682	17
3683	17
3684	17
3685	17
3686	17
3687	17
3688	17
3689	17
3690	17
3691	17
3692	17
3693	17
3694	17
3695	17
3696	17
3697	17
3698	17
3699	17
3700	17
3701	17
3702	17
3703	17
3704	17
3705	17
3706	17
3707	17
3708	17
3709	17
3710	17
3711	17
3712	17
3713	17
3714	17
3715	17
3716	17
3717	17
3718	17
3719	17
3720	17
3721	17
3722	17
3723	17
3724	17
3725	17
3726	17
3727	17
3728	17
3729	17
3730	17
3731	17
3732	17
3733	17
3734	17
3735	17
3736	17
3737	17
3738	17
3739	17
3740	17
3741	17
3742	17
3743	17
3744	17
3745	17
3746	17
3747	17
3748	17
3749	17
3750	17
3751	17
3752	17
3753	17
3754	17
3755	17
3756	17
3757	17
3758	17
3759	17
3760	17
3761	17
3762	17
3763	17
3764	17
3765	17
3766	17
3767	17
3768	17
3769	17
3770	17
3771	17
3772	17
3773	17
3774	17
3775	17
3776	17
3777	17
3778	17
3779	17
3780	17
3781	17
3782	17
3783	17
3784	17
3785	17
3786	17
3787	17
3788	17
3789	17
3790	17
3791	17
3792	17
3793	17
3794	17
3795	17
3796	17
3797	17
3798	17
3799	17
3800	17
3801	17
3802	17
3803	17
3804	17
3805	17
3806	17
3807	17
3808	17
3809	17
3810	17
3811	17
3812	17
3813	17
3814	17
3815	17
3816	17
3817	17
3818	17
3819	17
3820	17
3821	17
3822	17
3823	17
3824	17
3825	17
3826	17
3827	17
3828	17
3829	17
3830	17
3831	17
3832	17
3833	17
3834	17
3835	17
3836	17
3837	17
3838	17
3839	17
3840	17
3841	17
3842	17
3843	17
3844	17
3845	17
3846	17
3847	17
3848	17
3849	17
3850	17
3851	17
3852	17
3853	17
3854	17
3855	17
3856	17
3857	17
3858	17
3859	17
3860	17
3861	17
3862	17
3863	16
3864	16
3865	16
3866	16
3867	16
3868	16
3869	16
3870	16
3871	16
3872	16
3873	16
3874	16
3875	16
3876	16
3877	16
3878	16
3879	16
3880	16
3881	16
3882	16
3883	16
3884	16
3885	16
3886	16
3887	16
3888	16
3889	16
3890	16
3891	16
3892	16
3893	16
3894	16
3895	16
3896	16
3897	16
3898	16
3899	16
3900	16
3901	16
3902	16
3903	16
3904	16
3905	16
3906	16
3907	16
3908	16
3909	16
3910	16
3911	16
3912	16
3913	16
3914	16
3915	16
3916	16
3917	16
3918	16
3919	16
3920	16
3921	16
3922	16
3923	16
3924	16
3925	16
3926	16
3927	16
3928	16
3929	16
3930	16
3931	16
3932	16
3933	16
3934	16
3935	16
3936	16
3937	16
3938	16
3939	16
3940	16
3941	16
3942	16
3943	16
3944	16
3945	16
3946	16
3947	16
3948	16
3949	16
3950	16
3951	16
3952	16
3953	16
3954	16
3955	16
3956	16
3957	16
3958	16
3959	16
3960	16
3961	16
3962	16
3963	16
3964	16
3965	16
3966	16
3967	16
3968	16
3969	16
3970	16
3971	16
3972	16
3973	16
3974	16
3975	16
3976	16
3977	16
3978	16
3979	16
3980	16
3981	16
3982	16
3983	16
3984	16
3985	16
3986	16
3987	16
3988	16
3989	16
3990	16
3991	16
3992	16
3993	16
3994	16
3995	16
3996	16
3997	16
3998	16
3999	16
4000	16
4001	16
4002	16
4003	16
4004	16
4005	16
4006	16
4007	16
4008	16
4009	16
4010	16
4011	16
4012	16
4013	16
4014	16
4015	16
4016	16
4017	16
4018	16
4019	16
4020	16
4021	16
4022	16
4023	16
4024	16
4025	16
4026	16
4027	16
4028	16
4029	16
4030	16
4031	16
4032	16
4033	16
4034	16
4035	16
4036	16
4037	16
4038	16
4039	16
4040	16
4041	16
4042	16
4043	16
4044	16
4045	16
4046	16
4047	16
4048	16
4049	16
4050	16
4051	16
4052	16
4053	16
4054	16
4055	16
4056	16
4057	16
4058	16
4059	16
4060	16
4061	16
4062	16
4063	16
4064	16
4065	16
4066	16
4067	16
4068	16
4069	16
4070	16
4071	16
4072	16
4073	16
4074	16
4075	16
4076	16
4077	16
4078	16
4079	16
4080	16
4081	16
4082	16
4083	16
4084	16
4085	16
4086	16
4087	16
4088	16
4089	16
4090	16
4091	16
4092	16
4093	16
4094	16
4095	16
4096	16
4097	16
4098	16
4099	16
4100	15
4101	15
4102	15
4103	15
4104	15
4105	15
4106	15
4107	15
4108	15
4109	15
4110	15
4111	15
4112	15
4113	15
4114	15
4115	15
4116	15
4117	15
4118	15
4119	15
4120	15
4121	15
4122	15
4123	15
4124	15
4125	15
4126	15
4127	15
4128	15
4129	15
4130	15
4131	15
4132	15
4133	15
4134	15
4135	15
4136	15
4137	15
4138	15
4139	15
4140	15
4141	15
4142	15
4143	15
4144	15
4145	15
4146	15
4147	15
4148	15
4149	15
4150	15
4151	15
4152	15
4153	15
4154	15
4155	15
4156	15
4157	15
4158	15
4159	15
4160	15
4161	15
4162	15
4163	15
4164	15
4165	15
4166	15
4167	15
4168	15
4169	15
4170	15
4171	15
4172	15
4173	15
4174	15
4175	15
4176	15
4177	15
4178	15
4179	15
4180	15
4181	15
4182	15
4183	15
4184	15
4185	15
4186	15
4187	15
4188	15
4189	15
4190	15
4191	15
4192	15
4193	15
4194	15
4195	15
4196	15
4197	15
4198	15
4199	15
4200	15
4201	15
4202	15
4203	15
4204	15
4205	15
4206	15
4207	15
4208	15
4209	15
4210	15
4211	15
4212	15
4213	15
4214	15
4215	15
4216	15
4217	15
4218	15
4219	15
4220	15
4221	15
4222	15
4223	15
4224	15
4225	15
4226	15
4227	15
4228	15
4229	15
4230	15
4231	15
4232	15
4233	15
4234	15
4235	15
4236	15
4237	15
4238	15
4239	15
4240	15
4241	15
4242	15
4243	15
4244	15
4245	15
4246	15
4247	15
4248	15
4249	15
4250	15
4251	15
4252	15
4253	15
4254	15
4255	15
4256	15
4257	15
4258	15
4259	15
4260	15
4261	15
4262	15
4263	15
4264	15
4265	15
4266	15
4267	15
4268	15
4269	15
4270	15
4271	15
4272	15
4273	15
4274	15
4275	15
4276	15
4277	15
4278	15
4279	15
4280	15
4281	15
4282	15
4283	15
4284	15
4285	15
4286	15
4287	15
4288	15
4289	15
4290	15
4291	15
4292	15
4293	15
4294	15
4295	15
4296	15
4297	15
4298	15
4299	15
4300	15
4301	15
4302	15
4303	15
4304	15
4305	15
4306	15
4307	15
4308	15
4309	15
4310	15
4311	15
4312	15
4313	15
4314	15
4315	15
4316	15
4317	15
4318	15
4319	15
4320	15
4321	15
4322	15
4323	15
4324	15
4325	15
4326	15
4327	15
4328	15
4329	15
4330	15
4331	15
4332	15
4333	15
4334	15
4335	15
4336	15
4337	15
4338	15
4339	15
4340	15
4341	15
4342	15
4343	15
4344	15
4345	15
4346	15
4347	15
4348	15
4349	15
4350	15
4351	15
4352	15
4353	15
4354	15
4355	15
4356	15
4357	15
4358	15
4359	15
4360	15
4361	15
4362	15
4363	15
4364	15
4365	15
4366	15
4367	15
4368	15
4369	14
4370	14
4371	14
4372	14
4373	14
4374	14
4375	14
4376	14
4377	14
4378	14
4379	14
4380	14
4381	14
4382	14
4383	14
4384	14
4385	14
4386	14
4387	14
4388	14
4389	14
4390	14
4391	14
4392	14
4393	14
4394	14
4395	14
4396	14
4397	14
4398	14
4399	14
4400	14
4401	14
4402	14
4403	14
4404	14
4405	14
4406	14
4407	14
4408	14
4409	14
4410	14
4411	14
4412	14
4413	14
4414	14
4415	14
4416	14
4417	14
4418	14
4419	14
4420	14
4421	14
4422	14
4423	14
4424	14
4425	14
4426	14
4427	14
4428	14
4429	14
4430	14
4431	14
4432	14
4433	14
4434	14
4435	14
4436	14
4437	14
4438	14
4439	14
4440	14
4441	14
4442	14
4443	14
4444	14
4445	14
4446	14
4447	14
4448	14
4449	14
4450	14
4451	14
4452	14
4453	14
4454	14
4455	14
4456	14
4457	14
4458	14
4459	14
4460	14
4461	14
4462	14
4463	14
4464	14
4465	14
4466	14
4467	14
4468	14
4469	14
4470	14
4471	14
4472	14
4473	14
4474	14
4475	14
4476	14
4477	14
4478	14
4479	14
4480	14
4481	14
4482	14
4483	14
4484	14
4485	14
4486	14
4487	14
4488	14
4489	14
4490	14
4491	14
4492	14
4493	14
4494	14
4495	14
4496	14
4497	14
4498	14
4499	14
4500	14
4501	14
4502	14
4503	14
4504	14
4505	14
4506	14
4507	14
4508	14
4509	14
4510	14
4511	14
4512	14
4513	14
4514	14
4515	14
4516	14
4517	14
4518	14
4519	14
4520	14
4521	14
4522	14
4523	14
4524	14
4525	14
4526	14
4527	14
4528	14
4529	14
4530	14
4531	14
4532	14
4533	14
4534	14
4535	14
4536	14
4537	14
4538	14
4539	14
4540	14
4541	14
4542	14
4543	14
4544	14
4545	14
4546	14
4547	14
4548	14
4549	14
4550	14
4551	14
4552	14
4553	14
4554	14
4555	14
4556	14
4557	14
4558	14
4559	14
4560	14
4561	14
4562	14
4563	14
4564	14
4565	14
4566	14
4567	14
4568	14
4569	14
4570	14
4571	14
4572	14
4573	14
4574	14
4575	14
4576	14
4577	14
4578	14
4579	14
4580	14
4581	14
4582	14
4583	14
4584	14
4585	14
4586	14
4587	14
4588	14
4589	14
4590	14
4591	14
4592	14
4593	14
4594	14
4595	14
4596	14
4597	14
4598	14
4599	14
4600	14
4601	14
4602	14
4603	14
4604	14
4605	14
4606	14
4607	14
4608	14
4609	14
4610	14
4611	14
4612	14
4613	14
4614	14
4615	14
4616	14
4617	14
4618	14
4619	14
4620	14
4621	14
4622	14
4623	14
4624	14
4625	14
4626	14
4627	14
4628	14
4629	14
4630	14
4631	14
4632	14
4633	14
4634	14
4635	14
4636	14
4637	14
4638	14
4639	14
4640	14
4641	14
4642	14
4643	14
4644	14
4645	14
4646	14
4647	14
4648	14
4649	14
4650	14
4651	14
4652	14
4653	14
4654	14
4655	14
4656	14
4657	14
4658	14
4659	14
4660	14
4661	14
4662	14
4663	14
4664	14
4665	14
4666	14
4667	14
4668	14
4669	14
4670	14
4671	14
4672	14
4673	14
4674	14
4675	14
4676	14
4677	14
4678	14
4679	14
4680	14
4681	14
4682	14
4683	14
4684	14
4685	14
4686	14
4687	14
4688	14
4689	14
4690	14
4691	14
4692	14
4693	14
4694	14
4695	14
4696	14
4697	14
4698	13
4699	13
4700	13
4701	13
4702	13
4703	13
4704	13
4705	13
4706	13
4707	13
4708	13
4709	13
4710	13
4711	13
4712	13
4713	13
4714	13
4715	13
4716	13
4717	13
4718	13
4719	13
4720	13
4721	13
4722	13
4723	13
4724	13
4725	13
4726	13
4727	13
4728	13
4729	13
4730	13
4731	13
4732	13
4733	13
4734	13
4735	13
4736	13
4737	13
4738	13
4739	13
4740	13
4741	13
4742	13
4743	13
4744	13
4745	13
4746	13
4747	13
4748	13
4749	13
4750	13
4751	13
4752	13
4753	13
4754	13
4755	13
4756	13
4757	13
4758	13
4759	13
4760	13
4761	13
4762	13
4763	13
4764	13
4765	13
4766	13
4767	13
4768	13
4769	13
4770	13
4771	13
4772	13
4773	13
4774	13
4775	13
4776	13
4777	13
4778	13
4779	13
4780	13
4781	13
4782	13
4783	13
4784	13
4785	13
4786	13
4787	13
4788	13
4789	13
4790	13
4791	13
4792	13
4793	13
4794	13
4795	13
4796	13
4797	13
4798	13
4799	13
4800	13
4801	13
4802	13
4803	13
4804	13
4805	13
4806	13
4807	13
4808	13
4809	13
4810	13
4811	13
4812	13
4813	13
4814	13
4815	13
4816	13
4817	13
4818	13
4819	13
4820	13
4821	13
4822	13
4823	13
4824	13
4825	13
4826	13
4827	13
4828	13
4829	13
4830	13
4831	13
4832	13
4833	13
4834	13
4835	13
4836	13
4837	13
4838	13
4839	13
4840	13
4841	13
4842	13
4843	13
4844	13
4845	13
4846	13
4847	13
4848	13
4849	13
4850	13
4851	13
4852	13
4853	13
4854	13
4855	13
4856	13
4857	13
4858	13
4859	13
4860	13
4861	13
4862	13
4863	13
4864	13
4865	13
4866	13
4867	13
4868	13
4869	13
4870	13
4871	13
4872	13
4873	13
4874	13
4875	13
4876	13
4877	13
4878	13
4879	13
4880	13
4881	13
4882	13
4883	13
4884	13
4885	13
4886	13
4887	13
4888	13
4889	13
4890	13
4891	13
4892	13
4893	13
4894	13
4895	13
4896	13
4897	13
4898	13
4899	13
4900	13
4901	13
4902	13
4903	13
4904	13
4905	13
4906	13
4907	13
4908	13
4909	13
4910	13
4911	13
4912	13
4913	13
4914	13
4915	13
4916	13
4917	13
4918	13
4919	13
4920	13
4921	13
4922	13
4923	13
4924	13
4925	13
4926	13
4927	13
4928	13
4929	13
4930	13
4931	13
4932	13
4933	13
4934	13
4935	13
4936	13
4937	13
4938	13
4939	13
4940	13
4941	13
4942	13
4943	13
4944	13
4945	13
4946	13
4947	13
4948	13
4949	13
4950	13
4951	13
4952	13
4953	13
4954	13
4955	13
4956	13
4957	13
4958	13
4959	13
4960	13
4961	13
4962	13
4963	13
4964	13
4965	13
4966	13
4967	13
4968	13
4969	13
4970	13
4971	13
4972	13
4973	13
4974	13
4975	13
4976	13
4977	13
4978	13
4979	13
4980	13
4981	13
4982	13
4983	13
4984	13
4985	13
4986	13
4987	13
4988	13
4989	13
4990	13
4991	13
4992	13
4993	13
4994	13
4995	13
4996	13
4997	13
4998	13
4999	13
5000	13
5001	13
5002	13
5003	13
5004	13
5005	13
5006	13
5007	13
5008	13
5009	13
5010	13
5011	13
5012	13
5013	13
5014	13
5015	13
5016	13
5017	13
5018	13
5019	13
5020	13
5021	13
5022	13
5023	13
5024	13
5025	13
5026	13
5027	13
5028	12
5029	12
5030	12
5031	12
5032	12
5033	12
5034	12
5035	12
5036	12
5037	12
5038	12
5039	12
5040	12
5041	12
5042	12
5043	12
5044	12
5045	12
5046	12
5047	12
5048	12
5049	12
5050	12
5051	12
5052	12
5053	12
5054	12
5055	12
5056	12
5057	12
5058	12
5059	12
5060	12
5061	12
5062	12
5063	12
5064	12
5065	12
5066	12
5067	12
5068	12
5069	12
5070	12
5071	12
5072	12
5073	12
5074	12
5075	12
5076	12
5077	12
5078	12
5079	12
5080	12
5081	12
5082	12
5083	12
5084	12
5085	12
5086	12
5087	12
5088	12
5089	12
5090	12
5091	12
5092	12
5093	12
5094	12
5095	12
5096	12
5097	12
5098	12
5099	12
5100	12
5101	12
5102	12
5103	12
5104	12
5105	12
5106	12
5107	12
5108	12
5109	12
5110	12
5111	12
5112	12
5113	12
5114	12
5115	12
5116	12
5117	12
5118	12
5119	12
5120	12
5121	12
5122	12
5123	12
5124	12
5125	12
5126	12
5127	12
5128	12
5129	12
5130	12
5131	12
5132	12
5133	12
5134	12
5135	12
5136	12
5137	12
5138	12
5139	12
5140	12
5141	12
5142	12
5143	12
5144	12
5145	12
5146	12
5147	12
5148	12
5149	12
5150	12
5151	12
5152	12
5153	12
5154	12
5155	12
5156	12
5157	12
5158	12
5159	12
5160	12
5161	12
5162	12
5163	12
5164	12
5165	12
5166	12
5167	12
5168	12
5169	12
5170	12
5171	12
5172	12
5173	12
5174	12
5175	12
5176	12
5177	12
5178	12
5179	12
5180	12
5181	12
5182	12
5183	12
5184	12
5185	12
5186	12
5187	12
5188	12
5189	12
5190	12
5191	12
5192	12
5193	12
5194	12
5195	12
5196	12
5197	12
5198	12
5199	12
5200	12
5201	12
5202	12
5203	12
5204	12
5205	12
5206	12
5207	12
5208	12
5209	12
5210	12
5211	12
5212	12
5213	12
5214	12
5215	12
5216	12
5217	12
5218	12
5219	12
5220	12
5221	12
5222	12
5223	12
5224	12
5225	12
5226	12
5227	12
5228	12
5229	12
5230	12
5231	12
5232	12
5233	12
5234	12
5235	12
5236	12
5237	12
5238	12
5239	12
5240	12
5241	12
5242	12
5243	12
5244	12
5245	12
5246	12
5247	12
5248	12
5249	12
5250	12
5251	12
5252	12
5253	12
5254	12
5255	12
5256	12
5257	12
5258	12
5259	12
5260	12
5261	12
5262	12
5263	12
5264	12
5265	12
5266	12
5267	12
5268	12
5269	12
5270	12
5271	12
5272	12
5273	12
5274	12
5275	12
5276	12
5277	12
5278	12
5279	12
5280	12
5281	12
5282	12
5283	12
5284	12
5285	12
5286	12
5287	12
5288	12
5289	12
5290	12
5291	12
5292	12
5293	12
5294	12
5295	12
5296	12
5297	12
5298	12
5299	12
5300	12
5301	12
5302	12
5303	12
5304	12
5305	12
5306	12
5307	12
5308	12
5309	12
5310	12
5311	12
5312	12
5313	12
5314	12
5315	12
5316	12
5317	12
5318	12
5319	12
5320	12
5321	12
5322	12
5323	12
5324	12
5325	12
5326	12
5327	12
5328	12
5329	12
5330	12
5331	12
5332	12
5333	12
5334	12
5335	12
5336	12
5337	12
5338	12
5339	12
5340	12
5341	12
5342	12
5343	12
5344	12
5345	12
5346	12
5347	12
5348	12
5349	12
5350	12
5351	12
5352	12
5353	12
5354	12
5355	12
5356	12
5357	12
5358	12
5359	12
5360	12
5361	12
5362	12
5363	12
5364	12
5365	12
5366	12
5367	12
5368	12
5369	12
5370	12
5371	12
5372	12
5373	12
5374	12
5375	12
5376	12
5377	12
5378	12
5379	12
5380	12
5381	12
5382	12
5383	12
5384	12
5385	12
5386	12
5387	12
5388	12
5389	12
5390	12
5391	12
5392	12
5393	12
5394	12
5395	12
5396	12
5397	12
5398	12
5399	12
5400	12
5401	12
5402	12
5403	12
5404	12
5405	12
5406	12
5407	12
5408	12
5409	12
5410	12
5411	12
5412	12
5413	12
5414	12
5415	12
5416	12
5417	12
5418	12
5419	12
5420	12
5421	12
5422	12
5423	12
5424	12
5425	12
5426	12
5427	11
5428	11
5429	11
5430	11
5431	11
5432	11
5433	11
5434	11
5435	11
5436	11
5437	11
5438	11
5439	11
5440	11
5441	11
5442	11
5443	11
5444	11
5445	11
5446	11
5447	11
5448	11
5449	11
5450	11
5451	11
5452	11
5453	11
5454	11
5455	11
5456	11
5457	11
5458	11
5459	11
5460	11
5461	11
5462	11
5463	11
5464	11
5465	11
5466	11
5467	11
5468	11
5469	11
5470	11
5471	11
5472	11
5473	11
5474	11
5475	11
5476	11
5477	11
5478	11
5479	11
5480	11
5481	11
5482	11
5483	11
5484	11
5485	11
5486	11
5487	11
5488	11
5489	11
5490	11
5491	11
5492	11
5493	11
5494	11
5495	11
5496	11
5497	11
5498	11
5499	11
5500	11
5501	11
5502	11
5503	11
5504	11
5505	11
5506	11
5507	11
5508	11
5509	11
5510	11
5511	11
5512	11
5513	11
5514	11
5515	11
5516	11
5517	11
5518	11
5519	11
5520	11
5521	11
5522	11
5523	11
5524	11
5525	11
5526	11
5527	11
5528	11
5529	11
5530	11
5531	11
5532	11
5533	11
5534	11
5535	11
5536	11
5537	11
5538	11
5539	11
5540	11
5541	11
5542	11
5543	11
5544	11
5545	11
5546	11
5547	11
5548	11
5549	11
5550	11
5551	11
5552	11
5553	11
5554	11
5555	11
5556	11
5557	11
5558	11
5559	11
5560	11
5561	11
5562	11
5563	11
5564	11
5565	11
5566	11
5567	11
5568	11
5569	11
5570	11
5571	11
5572	11
5573	11
5574	11
5575	11
5576	11
5577	11
5578	11
5579	11
5580	11
5581	11
5582	11
5583	11
5584	11
5585	11
5586	11
5587	11
5588	11
5589	11
5590	11
5591	11
5592	11
5593	11
5594	11
5595	11
5596	11
5597	11
5598	11
5599	11
5600	11
5601	11
5602	11
5603	11
5604	11
5605	11
5606	11
5607	11
5608	11
5609	11
5610	11
5611	11
5612	11
5613	11
5614	11
5615	11
5616	11
5617	11
5618	11
5619	11
5620	11
5621	11
5622	11
5623	11
5624	11
5625	11
5626	11
5627	11
5628	11
5629	11
5630	11
5631	11
5632	11
5633	11
5634	11
5635	11
5636	11
5637	11
5638	11
5639	11
5640	11
5641	11
5642	11
5643	11
5644	11
5645	11
5646	11
5647	11
5648	11
5649	11
5650	11
5651	11
5652	11
5653	11
5654	11
5655	11
5656	11
5657	11
5658	11
5659	11
5660	11
5661	11
5662	11
5663	11
5664	11
5665	11
5666	11
5667	11
5668	11
5669	11
5670	11
5671	11
5672	11
5673	11
5674	11
5675	11
5676	11
5677	11
5678	11
5679	11
5680	11
5681	11
5682	11
5683	11
5684	11
